Code,Term,drugsubstancename,Observations,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,EmisCodeCategoryId,2001_census_16_grouping,2001_census_6_grouping,medicine,Source
315691018,[X]Other congenital malformations of great veins,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3863421000006112,Corrected transposition of great vessels,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313320018,Patent ostium secundum,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
324975010,Heart-lung transplant failure and rejection,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5333731000006118,Congenital coronary artery calcification,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5967911000006119,Trash foot,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5647291000006110,Ischaemic myocardial dysfunction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
439931000006111,Absent septum between aorta and pulmonary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
315680013,[X]Other congenital malformations of cardiac septa,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313460016,Anomalous origin of the aortic arch,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2616351000006116,Aortic coarctation,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7508021000006119,CABG (coronary artery bypass graft) operation planned,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3512178012,Embolus of right middle cerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3778021000006116,LMS - Lateral medullary syndrome,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5050371000006111,Insertion common iliac artery stent,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
639471000006115,Emerg bypass iliac art by iliac/femoral art anastomosis NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
173511000006113,Replace aneurysm fem art by fem/pop art anastom c prosth NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
324974014,Heart transplant failure and rejection,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313374012,Congenital aortic valve insufficiency NOS,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3499001000006116,"Angina, class I",,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13944861000006118,Peripheral artery disease,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5011501000006111,Anterior circulation transient ischemic attack,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
238621000006112,Percutaneous transluminal thrombolysis of femoral graft using streptokinase,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6019221000006118,Angioplasty of anterior tibial artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313397010,Congenital stricture of coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
299853015,Other chronic pulmonary heart disease NOS,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4824831000006117,Parachute malformation of mitral valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6043771000006118,Non-Q wave myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313282014,Double outlet right ventricle NOS,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5011101000006116,PACI - Partial anterior cerebral circulation infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14493231000006118,Cerebrovascular accident due to embolism of bilateral middle cerebral arteries,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
478111000006114,Allotransplantation of heart and lung,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
247141000006114,Overriding aorta,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
232881000006113,Percutaneous transluminal embolectomy of bifurcation of aorta,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
639491000006119,Emerg bypass iliac artery by femoral/femoral art anast NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
639561000006111,Emerg bypass pop art by pop/tib art anast c vein graft NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
377306010,Interauricular septal defect,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14802151000006119,Cerebrovascular accident with intracranial haemorrhage,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
238601000006119,Percut translum inject therap subst to coronary artery NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14752451000006117,Ventricular thrombus following acute myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3706511000006111,Anomalous origin of coronary artery from pulmonary trunk,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7093091000006111,Recent myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14194611000006113,Acute cerebrovascular accident of basal ganglia,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
426231000006114,[X]Sequelae of other nontraumatic intracranial haemorrhage,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
300942019,[X]Occlusion and stenosis of other precerebral arteries,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3522701000006112,CVD - Cerebrovascular disease,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
126301000006113,Stenosis of precerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
530801000006114,Bypass popliteal artery by pop/peron art anast c prosth NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2980331000006110,Coronary atherectomy by laser,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
271099010,Prosthetic replacement of one coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
892891000006111,Bulbus/septum heart anomalies,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
407821000006118,[X]Other cong malformatn of cardiac chambers & connections,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
406233012,Dextrotransposition of aorta,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5040281000006119,Percutaneous endarterectomy of coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
639371000006111,Emergency bypass of bifurcation of aorta by anastomosis of aorta to femoral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4824431000006119,Ventricular septal defect between left ventricle and right atrium,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313423015,Congenital anomaly of myocardium,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
377798017,Congenital absence of pericardium,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
913931000006116,Type 1 diabetes mellitus with peripheral angiopathy,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2845481000006110,Removal of thrombus from intracranial artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313509019,"Anomaly of great veins, unspecified",,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2585431000006117,Chronic left-sided congestive heart failure,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3610161000006113,PAPVD - Partial anomalous pulmonary venous drainage,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4776051000006110,Single vessel coronary artery disease,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
8011041000006111,Acute myocardial infarction due to right coronary artery occlusion,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13935211000006117,Acute myocardial infarction of inferolateral wall with posterior extension,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3508962013,Stroke due to thrombus of right middle cerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5011171000006110,LACI - Lacunar infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5048491000006119,SFA - Balloon angioplasty of superficial femoral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
639551000006114,Emerg bypass pop art by pop/pop art anast c vein graft NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313424014,Congenital aneurysm of heart,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3745741000006117,Acute myocardial infarction of inferoposterior wall,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
377218015,Transposition of arterial trunk NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5935321000006111,Acute Q wave myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14130071000006111,RCA (right coronary artery) stenosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
616081000006113,Diabetes mellitus insulin-glucose infusion in acute myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5011431000006119,Lacunar haemorrhage,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
300970017,[X]Peripheral angiopathy in diseases classified elsewhere,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313513014,Subdiaphragmatic total anomalous pulmonary venous return,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4193641000006111,Nonparalytic stroke,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
639581000006118,Emerg bypass popliteal art by pop/pop art anast c prosth NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
212071000006114,Postoperative transmural myocardial infarction of inferior wall,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7574491000006114,Subsequent NSTEMI (non-ST segment elevation myocardial infarction),,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4824341000006116,TGA - Transposition of great arteries,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3183581000006119,Kartagener syndrome,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3459561000006119,Acute myocardial infarction of apical-lateral wall,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3699921000006110,Acute inferior myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3508965010,Stroke due to thrombus of left middle cerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
639591000006115,Emerg bypass popliteal art by pop/tib art anast c prosth NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
12276271000006112,Progressive angina,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
109700019,Benign hypertensive heart AND renal disease,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
299675015,Hypertensive heart and renal disease NOS,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4042771000006116,Muscular ventricular septal defect,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4194101000006115,TAPVD - Total anomalous pulmonary venous drainage,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14742011000006111,Acute anterior non-ST segment elevation myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5327821000006115,Double inlet left ventricle,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15020811000006110,Stenosis of mid portion of anterior descending branch of left coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
9875951000006117,Cerebrovascular accident due to right carotid artery stenosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5011551000006110,Posterior circulation transient ischaemic attack,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3322941000006110,Femoral-popliteal artery bypass graft with vein,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
8048061000006111,Chronic combined systolic and diastolic heart failure,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
400812015,Other great vein anomalies,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
377194014,Cor triloculare biventriculare,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313427019,Congenital epicardial cyst,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14071701000006118,Situs inversus with laevocardia,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5331991000006118,Pulmonary atresia with ventricular septal defect,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
315690017,[X]Other congenital malformations of great arteries,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7360241000006116,Double outlet right ventricle with subpulmonary ventricular septal defect,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13655201000006115,Mitral valve posterior leaflet prolapse,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3509799010,Cerebrovascular accident due to occlusion of left posterior cerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14492751000006112,Thalamic stroke,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14492861000006116,Cerebrovascular accident due to thrombosis of left posterior cerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13717171000006112,Cerebrovascular accident due to stenosis of bilateral carotid arteries,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4317901000006119,Internal mammary-coronary artery bypass graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
271112015,Other specified revision of bypass for coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14742661000006115,Left ventricular failure with normal ejection fraction due to valvular heart disease,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313525012,Absence of superior vena cava,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
212061000006119,Postoperative transmural myocardial infarction of anterior wall,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
884211000006114,Other pulmonary heart disease,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5331461000006116,LVOTO - Left ventricular outflow tract obstruction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
299654011,Benign hypertensive heart disease NOS,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
315682017,[X]Other congenital malformations of tricuspid valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15020781000006113,Stenosis of proximal portion of anterior descending branch of left coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
299813018,Subsequent myocardial infarction of other sites,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7572341000006117,Acute inferior ST segment elevation myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14457701000006115,Left posterior cerebral artery thrombosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3505651014,Occlusion of left posterior cerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14194211000006110,Acute cerebrovascular accident due to occlusion of left middle cerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7573191000006115,Heart failure with reduced ejection fraction due to myocarditis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
1726581000006116,Central post-stroke pain,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2841141000006111,SAH - Subarachnoid haemorrhage,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
271489013,Revision of prosthesis of bifurcation of aorta,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
377727015,Postductal aortic stenosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
377170014,Congenital insufficiency of heart valve NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
889831000006115,Acute/subacute carditis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3024781000006112,"Past myocardial infarction diagnosed on ECG AND/OR other special investigation, but currently presenting no symptoms",,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3387271000006115,Congenital hypoplasia of pulmonary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3524871000006115,Congenital atresia of tricuspid valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
408041000006117,[X]Other congenital malformations of aortic & mitral valves,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3711951000006112,Diverticulum of Kommerell,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
8041051000006118,History of placement of stent in coronary artery bypass graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3505653012,Occlusion of right posterior cerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5048481000006117,Balloon angioplasty of the superficial femoral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
300882013,[X]Subsequent myocardial infarction of unspecified site,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
884191000006113,Chronic pulmonary heart dis.,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4019101000006113,Congenital malposition of subclavian artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
574911000006110,Common truncus,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5329511000006116,Atrioventricular septal defect: atrial and ventricular components,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
377722014,Preductal aortic stenosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5526281000006117,Congenital abnormality of thoracic aorta and pulmonary arteries,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
595701000006118,Coronary artery from pulmonary trunk,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
1235697018,Fused commissure of the mitral valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15024921000006119,Stenosis of ostium of left main coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14790901000006117,Malignant middle cerebral artery syndrome,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
9875961000006115,Cerebrovascular accident due to left carotid artery stenosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14492741000006110,Stroke of thalamus,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5011061000006119,TACI - Total anterior cerebral circulation infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
84961000006116,Type II diabetes mellitus with peripheral angiopathy,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3441831000006111,Progressing stroke,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
8031281000006118,Cerebral infarction due to stenosis of carotid artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5048311000006119,Angioplasty of internal iliac artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5048771000006110,Endarterectomy of internal carotid artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5050411000006112,Insertion of superficial femoral artery stent,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
410970013,Other replacement of aneurysmal common femoral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2717201000006115,Congenital anomaly of aortic valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4776081000006119,Double vessel coronary artery disease,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313323016,Lutembacher's syndrome,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
585311000006117,Congenital stenosis of ascending aorta,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15055891000006113,Anterior myocardial ischaemia,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3536601000006115,Coronary artery occluded,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3576371000006117,Postmyocardial infarction syndrome,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4014091000006115,Congenital dilatation of pulmonary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4663791000006113,Allotransplant of heart and lung,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4663821000006116,Heterotopic allotransplant of heart,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14194191000006114,Acute cerebrovascular accident due to stenosis of left carotid artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3510963013,Lacunar ataxic hemiparesis of left dominant side,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14194641000006112,Acute cerebrovascular accident of brainstem,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5049971000006115,Femorofemoral crossover bypass graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6583131000006110,Percutaneous rotational coronary endarterectomy,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3234161000006110,Congenital superior vena cava stenosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313378010,Congenital mitral stenosis NOS,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
377169013,Fusion of tricuspid valve cusps NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
28816013,Aorticopulmonary septal defect,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5331211000006115,RVOTO - Right ventricular outflow tract obstruction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313278012,"Double outlet right ventricle, unspecified",,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3902361000006111,Pulmonary artery absent,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5056501000006113,Post-infarction ventricular septal defect,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3510961010,Lacunar ataxic hemiparesis of right dominant side,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
